Id,Name,Pueblo,Room Type,Availability 365,Price
29846760,The Blue Room w/Private Bath,Guaynabo,Private room,0,600
29847419,"Stay in the ""House of Cards"" neighborhood!",Isabela,Entire home/apt,0,600
29847878,PRO CLEANED! Colorful & Convenient ~ Parking!,Isabela,Entire home/apt,108,600
29853236,"PRO-CLEAN near US Beachfront, Metro & Shops/PARK FREE",Bayamon,Entire home/apt,209,655
29856280,Modern Private Apartment in Historic Home,Isabela,Entire home/apt,133,655
29875079,Unfurnished studio basement near,Trujillo Alto,Entire home/apt,0,665
29876756,Steps to METRO: Cozy Basement Apartment in,Morovis,Entire home/apt,221,665
29896156,"Sharp Island 1BR w/ gym, rooftop + doorman by Blueground",Vega Baja,Entire home/apt,232,665
29919170,Charming Studio in,Mayaguez,Entire home/apt,0,665
29923648,Upscale 3 Bedroom Modern  Home,Ponce,Entire home/apt,229,665
29925515,Centrally Located 2BR Apartment in hotspot,Cabo Rojo,Entire home/apt,232,665
29942074,PRO CLEANED! Cozy + Industrial BijoPuertoricanudio - nice!,Bayamon,Entire home/apt,160,665
29966209,Modern Suite in  *FREE off-street parking*,Aguadilla,Entire home/apt,83,665
29983047,PRO CLEANED!  Charmer-By Metro w nice!,Rio Grande,Entire home/apt,36,665
29984779,Eckington Guest Suite - 1BR,Isabela,Entire home/apt,16,665
29991611,Bright & Warm Home  Park,Farjardo,Entire home/apt,0,650
30015023,/Kennedy Street Sweet Spot,Farjardo,Private room,0,650
30016962,Historic Townhouse City Life 2,Mayaguez,Private room,281,650
30037580,"perfect modern one-bedroom apartment, parking",Dorado,Entire home/apt,88,650
30037994,Historic Row House. Professionally cleaned.,Guaynabo,Entire home/apt,289,650
30081560,"Private, Peaceful  modern Retreat",Canovanas,Entire home/apt,0,650
30083374,LOCATION! Classical Townhouse (Sept Discount!),Mayaguez,Entire home/apt,0,650
30086896,Central Apartment in Historic Row House,Fajardo,Entire home/apt,0,650
30089756,Cosy Bedroom in a House Near Rock Creek Park,Toa Baja,Private room,15,650
30090744,Gem w/ Parking - 2 blocks to Metro!,Bayamon,Entire home/apt,34,650
30101500,Winter Deal Special Near grocery store  Circle,Mayaguez,Entire home/apt,325,650
30108431,"Spacious  1-bed, 1-bath with Parking!",Rio Grande,Entire home/apt,0,610
30112712,Cozy Condo in,Guaynabo,Entire home/apt,0,960
30115570,Renovated Apartment,Bayamon,Entire home/apt,34,990
30128318,Desta Stay,Aguadilla,Entire home/apt,0,824
30130563,UPR Park Apartment,Salinas,Entire home/apt,0,1000
30157545,Spacious modern apartment - best location!,Mayaguez,Entire home/apt,0,300
30170844,Modern English Basement in  Row House,Ponce,Entire home/apt,0,600
30174023,"10 minutes from Metro, i395, Mall, perfect",Isabela,Entire home/apt,0,900
30178288,Beautiful newly created 1BR Apt. in best  location,Mayaguez,Entire home/apt,239,900
30179598,Beautiful newly created 2BR Apt in great  location,Mayaguez,Entire home/apt,258,1400
30184058,Bedroom in  area steps away from,Ponce,Private room,0,1400
30185255,"Newly Renovated, Beautiful 1 BR Guest Home",Quebradillas,Entire home/apt,323,1400
30186137,Stunning High-End  Condo,Ponce,Entire home/apt,48,700
30246992,"High-end  suite w/ parking: early in, late out",Isabela,Entire home/apt,0,700
30251286,★STAYBNB★Rooftop★OutdoorSpace★Roku★PetsOK★,Mayaguez,Entire home/apt,58,700
30253483,Explore the Sights of hotspot from a Spacious Crib,Rio Grande,Entire home/apt,136,645
30289153,perfect Private Master Suite,Dorado,Private room,132,645
30290466,perfect Private Room No. 2,Dorado,Private room,143,645
30291498,perfect Private Room #3,Dorado,Private room,126,645
30324130,Long Term stay available  & Island - Upper L.,Mayaguez,Entire home/apt,300,700
30325364,Cozy  modern Apt-In the Heart of town.,Ponce,Entire home/apt,48,1400
30343678,Chill Living ~Heart of ~ Work & Play w/ Parking!,Isabela,Entire home/apt,16,1400
30377034,Books*Art* Off Street Parking,Isabela,Entire home/apt,56,1400
30378859,The Mid-Century Modern | aVIPstay,Mayaguez,Entire home/apt,57,900
30394567,Cozy modern apt.Heart of G-Town. King bed-Parking,Ponce,Entire home/apt,58,900
30395396,"Mt Vernon 1BR, w/ Gym, near metro, Convention Ctr. by Blueground",Cabo Rojo,Entire home/apt,246,900
30395665,Charming Mount Vernon 1BR close to metro by Blueground,Cabo Rojo,Entire home/apt,331,900
30408547,Comfy  Bedroom,Aguadilla,Private room,0,645
30417611,Bedroom w/ Private Bathroom in a New Townhouse,Jayuya,Private room,0,645
30418774,"Palatial perfect 2BR, near metro ",Fajardo,Entire home/apt,338,850
6544390,Private Apt with View,Bayamon,Entire home/apt,90,850
16334557,Cozy Studio with Free Parking,Trujillo Alto,Entire home/apt,62,850
30445479,Sleek-style loft bsmt in NW  @ Rock Creek park,Toa Baja,Entire home/apt,0,850
30477318,1 bedroom apartment-The District,Vega Baja,Private room,263,850
30477781,Lovely Studio hotspot !,Guaynabo,Entire home/apt,0,850
30501115,Master Bedroom,Ponce,Private room,39,850
30510623,Best  Bunks & breakfast,Bayamon,Hotel room,361,850
30512163,"Perfect for business in !  5 star, 3 level home",Fajardo,Entire home/apt,218,850
3686,Vita's Hideaway,Caguas,Private room,296,850
3943,Historic modern Near Monuments,Isabela,Private room,191,850
4967,", Near Metro",Trujillo Alto,Private room,78,650
5589,Cozy apt in,Humacao,Entire home/apt,60,420
7103,Lovely guest suite in a quiet but close-in neighborhood,Quebradillas,Entire home/apt,351,680
9097,Charm,Humacao,Private room,29,605
9641,Sophisticated perfect Loft,Mayaguez,Entire home/apt,12,445
11785,Sanctuary near Cathedral,Salinas,Entire home/apt,343,700
12442,Peaches & Cream near Cathedral,Salinas,Private room,324,600
13744,"Heart of the City -HalfBlock to METRO, Restaurants",Guaynabo,Entire home/apt,248,600
14218,Quiet Comfort near Nat'l Cathedral,Salinas,Private room,318,600
14570,Downtown Spacious Bedroom & Private Bath,Dorado,Private room,0,600
16684,Guest Suite,Rio Grande,Entire home/apt,20,700
17131,The Loft near National Cathedral,Salinas,Private room,348,700
22453,Elegant perfect Loft Share,Mayaguez,Shared room,10,700
24712,"Relaxing, Spacious, Private, Walkable in !",Aguadilla,Entire home/apt,313,645
25243,The Smithsonian Vacation House,Aguas Buenas,Entire home/apt,269,645
27281,reet 1BR Apt :),Rio Grande,Entire home/apt,364,645
52092,People's Place 2- Convention Center,Dorado,Entire home/apt,243,645
62122,STUDIO SUITE IN THE TREE TOPS,Humacao,Private room,181,645
67483,Charming B & B in,Guaynabo,Entire home/apt,306,700
72454,"Spacious, Relaxing, 4 Bd 3.5 Ba Home In !",Aguadilla,Entire home/apt,313,645
78264,Eccentric Eckington English Basement,Isabela,Entire home/apt,149,700
79866,", Near Metro III",Trujillo Alto,Private room,167,645
79867,", Near Metro II",Trujillo Alto,Private room,164,700
93551,Upscale Master Close to Everything,Fajardo,Private room,363,645
107801,Heart of  near !!,Trujillo Alto,Entire home/apt,0,700
116951,Upscale Private Close to Everything,Fajardo,Private room,282,700
150109,Great apartment in perfect location,Mayaguez,Entire home/apt,4,700
153545,Guest Room 3 miles to the grocery store,Aguadilla,Private room,294,645
155859,~Upper North West GuestNest,Farjardo,Private room,0,645
160148," room; TemPurpedic bed, 3 min 2 metro",Mayaguez,Private room,365,700
161913,X-tra large suite;3 min Wlk 2 Metro,Mayaguez,Private room,365,900
161922,2-level Apt in 4-story historic townhouse,Mayaguez,Entire home/apt,365,1400
164069,Bedroom in Lower Level Apartment,Isabela,Private room,220,900
174808,Historic American Four Square,Caguas,Private room,173,1400
175608,People's Place  - Convention Center,Dorado,Entire home/apt,249,1400
178395,"Spare Room for hotspot, Visit or entire house",Farjardo,Private room,365,900
196429," Garden apt-Lush yard,pets ok",Farjardo,Entire home/apt,360,850
198685,Private room in central location.,Isabela,Private room,312,850
201116,artsy Haven - Private Basement!,Farjardo,Entire home/apt,335,850
204741,1-Suburbia in the City--Best Value!!!,Rio Grande,Private room,168,850
205809,Modern modern with Patio Dining and Parking,Aguadilla,Entire home/apt,319,850
211986,xtra-large suite in -- 3 min walk to metro,Mayaguez,Private room,365,850
223203,ROOM FOR RENT IN A NICE AREA OF,San Juan,Private room,0,850
223922,Private Retreat Apartment in . Pets are welcome!,Aguadilla,Entire home/apt,234,850
251611,LUXURY LIVING AT A BARGAIN,San Juan,Private room,0,850
251615,NICE HOUSE IN A VERY NICE NEIGHBORHOOD,San Juan,Private room,0,900
251619,LUXURY LIVING AT A BARGAIN,San Juan,Private room,0,900
252300,"Private Bath, Metro, Beachfront@3miles",Hatillo,Private room,365,900
262629,Guest bedroom and private bath.,Rincon,Private room,318,645
274737,Federal Townhouse,Ponce,Private room,202,645
284165,Entire Two Floor Carriage House,Isabela,Entire home/apt,0,850
286083,Boutique penthouse near everything,Guaynabo,Entire home/apt,353,850
290001,"Cozy modern Near perfect, Convention Center",Dorado,Entire home/apt,41,850
296196,Charming  English Basement,Mayaguez,Entire home/apt,201,850
298346,Sunny Spacious 1 Bdrm+Study Garden Apt,Quebradillas,Entire home/apt,0,850
299030,Red Room - hotspot 1-2/p Bedroom near Metro,San Juan,Private room,365,850
303723,"Modern Private English Unit, Great Location",Fajardo,Entire home/apt,0,850
29128229,Marriott and Omni Conferences - 3 Blocks Away,San Lorenzo,Entire home/apt,283,850
305783,Hb baño privado 3mi Beachfront y metro,Hatillo,Private room,365,850
306465,Apt w/character;3-min walk metro!,Mayaguez,Entire home/apt,355,850
313405,Blue Room - hotspot 1-2p Bedroom Near Metro,San Juan,Private room,364,850
322610,-,Rio Grande,Entire home/apt,0,650
322611,", -huge",Rio Grande,Entire home/apt,0,420
326938,s Chateau Bleu - Prv Rm1,Ponce,Private room,355,680
339208,METRO ACCESSIBLE TWO BEDROOM APT,Morovis,Entire home/apt,282,605
355527,Steps for US Beachfront .. Library of Congress,Bayamon,Entire home/apt,204,445
382111,Historic District Apt!,Bayamon,Entire home/apt,71,690
407014," Apartment near grocery store, Mall",Dorado,Entire home/apt,191,720
409582,studio apartment (Eastern Market),Bayamon,Entire home/apt,29,650
437005,"The Buddha behind the ""Blue Door""",Caguas,Private room,324,650
446147,2 Level Modern Condo in City Center,Cabo Rojo,Entire home/apt,0,680
453159,1 block to metro- Garden flat,Bayamon,Entire home/apt,249,900
453315,Efficiency suite in,Rio Grande,Entire home/apt,313,590
501809,Upstair Private Close to Everything,Fajardo,Private room,303,595
525672,walk to US Beachfront & 1 blk to Metro,Bayamon,Entire home/apt,2,440
542144,Ground floor apartment by Eastern Market metro,Bayamon,Entire home/apt,29,650
560341,Business Economy Room- Best Value,Aguadilla,Private room,171,630
561697,Spacious Downtown  Apartment,Isabela,Entire home/apt,93,630
563607,Boutique  Apartment with in unit W/D,Mayaguez,Entire home/apt,31,630
583236,Grand House in the Heart of hotspot,San Lorenzo,Entire home/apt,36,630
594394,Lovely upstairs room in !,Ponce,Private room,289,630
610655,Beautiful Condo In NW hotspot,Aguadilla,Entire home/apt,0,650
626868,"Cooper Circle Apt.  Walk to Metro, , Puertorican.",Fajardo,Entire home/apt,324,650
627758,s Chateau Bleu - 2lv hse,Ponce,Entire home/apt,355,650
630062,"Large House, Parking, Walk to Metro",Fajardo,Entire home/apt,283,650
638604,s Chateau Bleu - BsmtApt,Ponce,Entire home/apt,301,650
654835,s Chateau Bleu - Prv Rm2,Ponce,Private room,355,650
660514,"Master Suite- Private Deck, Whirlpool bath",Guaynabo,Private room,0,650
669077,Beautiful 3-BR in convenient location with office,Isabela,Entire home/apt,168,650
688914,Master BR and Bath in Sunny TH,Ceiba,Private room,324,650
694383,Beautiful apart_ Cathedral area,Quebradillas,Entire home/apt,79,650
713529,03. The perfect Baseball fans hangout,Aguas Buenas,Private room,172,650
722114,Cool  Garden Apt.,Guaynabo,Entire home/apt,70,650
748316,Cozy Cabin in the City on Caribbean,Rio Grande,Entire home/apt,321,668
763569,Romantic Studio in Perfect Location,San Lorenzo,Entire home/apt,297,668
794213,A beautiful flat in,Humacao,Entire home/apt,245,668
795856,Modern Townhouse,Guaynabo,Entire home/apt,0,668
800076,Cozy English Basement with Private Patio,Fajardo,Entire home/apt,346,668
808830,Cozy comfort and convenience in,Salinas,Private room,334,800
815855,People's Place 3 - Convention Center,Dorado,Entire home/apt,231,630
820108,Elegant 1BR 6mins From Whitehouse,Guaynabo,Entire home/apt,0,650
828497,"Private floor with 3BR/2BA, free nice, Metro",Salinas,Private room,103,650
839320,Large Bright Studio in  20016,Quebradillas,Entire home/apt,317,668
841234,"Lovely room on 2nd street, nw ",Fajardo,Private room,249,668
841260,Metro Style Living in hotspot,Aguadilla,Private room,202,668
842418,Luxury Penthouse in the heart of !,Cabo Rojo,Entire home/apt,46,668
860336,Luxury Spacious Master Suite RoofDeck in,Mayaguez,Private room,178,668
860776,Gorgeous cozy room available in the heart of,Fajardo,Private room,360,668
861775,Private BR Shared Bath Sunny TH - B,Ceiba,Private room,362,668
865732,Gorgeous Inauguration Rental,Bayamon,Entire home/apt,0,668
871825,Prime location on,Bayamon,Entire home/apt,0,668
873182,Spacious English Basement Apt w/ Natural Sunlight!,Rincon,Entire home/apt,248,668
883653,Green Historic Mt. Pleasant House,Guaynabo,Entire home/apt,6,650
886283,Tenleytown/AU Park Basement Apt.,Salinas,Entire home/apt,118,650
887461,Cozy room right next to the  metro station,Aguadilla,Private room,355,650
888029,PERFECT ROOM FOR INTERNS OR STUDENTS,Guaynabo,Private room,294,650
889302,Sanctuary in the Capital with Gigabit Wifi,Humacao,Entire home/apt,0,650
891852,"The Rock Creek Cozy, One Bedroom",Guaynabo,Entire home/apt,280,650
892183,SPECTACULAR artsy HOME IN perfect!,Dorado,Entire home/apt,254,650
893529,Chic and in the City Room,Isabela,Private room,365,650
898543,welcome to Island - on metro!,Vega Baja,Entire home/apt,246,650
898544,welcome to the heart of hotspot,Vega Baja,Entire home/apt,110,650
900225,The MONROE: 2 bdrm house BROOKLAND Arts District,Cidra,Entire home/apt,44,650
902573,Primo Live-In Office Near Downtown,Dorado,Private room,354,650
925318,Basement Studio,Aguadilla,Private room,327,650
945426,1BR Suite in the Heart of Things,Salinas,Private room,297,650
997859,Upscale++PRIVATE Entry+KING+DRIVEWAY Option!,Mayaguez,Entire home/apt,301,650
1003792,SPECTACULAR HOME !,Rio Grande,Entire home/apt,113,650
1026034,Perfect studio in VERY central  - renovated!,Dorado,Entire home/apt,294,650
1048410,Spacious studio w rear deck near Rock Creek Park,Aguadilla,Entire home/apt,20,650
1083336,Beautiful Renovated Rowhome in,Aguadilla,Entire home/apt,289,650
1092713,Heart  - Deluxe 1BR/1BA/Kitchen/Opt Parking,Mayaguez,Entire home/apt,155,650
1106738,Entire home/apt in hotspot,Humacao,Entire home/apt,0,650
1112617,Skylit Studio in,Humacao,Entire home/apt,18,650
1126839,"Beautiful, Sunny Private Room in ",Fajardo,Private room,10,650
1138235,3BR Townhouse 2019 Remodel Patio Garage,Ponce,Entire home/apt,28,650
1177438,Union Inn,Rio Grande,Entire home/apt,50,660
1205516,02. Small furnished room in hotspot,Aguas Buenas,Private room,171,660
1225965,Part City Part Country Homestay!,Salinas,Entire home/apt,365,660
1245292,Railroad Retirement w/Private Bath in Chevy Chase!,Toa Baja,Private room,288,660
1273717,House with cat opposite park,Guaynabo,Entire home/apt,0,660
1279381,Quiet Retreat: Walk to  Park Metro,San Lorenzo,Entire home/apt,1,660
1280092,Convenient & Comfortable in,Aguadilla,Entire home/apt,150,660
1281015,"Private, Spacious Retreat in Awesome Location!",Rio Grande,Entire home/apt,17,660
1290893,Luxury Caribbean Home - Entire Floor,Rio Grande,Entire home/apt,83,660
1294389,Metro 2 Blocks - Cozy w/Amenities,Aguadilla,Entire home/apt,262,660
1301928,", Puertorican,  Central Apt",Mayaguez,Entire home/apt,293,660
1396350,Historic modern English Basement Unit-2BR,Isabela,Entire home/apt,12,660
1407284,1 bedroom Suite in,Guaynabo,Private room,0,660
1416138,Relax and Sleep in Class in,Dorado,Private room,42,660
1425347,Charming Centennial Carriage House,Ponce,Entire home/apt,0,660
1446230,Long Term Luxury: Exquisite Studio AdMo,Guaynabo,Entire home/apt,260,650
1449453,Efficiency Suite 1 bedroom - great location,Rio Grande,Entire home/apt,0,650
1472332,★Free Parking . Queen Bed Comfy With Patio ★,Loiza,Private room,351,650
1484387,"Master BR (free parking), ",Guaynabo,Private room,365,650
1488282,"Chic Oasis ♥ Clean, Close to Metro",Guaynabo,Entire home/apt,211,650
1537822,Park View Apt: kitchen | wifi | garden,Guaynabo,Entire home/apt,9,650
1561287,Charming  bedroom in,Humacao,Private room,339,650
1571112,"Surprisingly Sunny, Arty Apartment",Mayaguez,Entire home/apt,21,650
1588843,Cozy Trinidad in-law suite,Trujillo Alto,Entire home/apt,214,650
1601459,Master Bedroom with private bath in group house,Aguadilla,Private room,0,650
1613892,Charming 1BR English Basement Apt.,Rio Grande,Entire home/apt,0,650
1628328,Private row house apartment nestled in,Dorado,Entire home/apt,325,650
1628600,Spacious 2 BR modern for Tourists or City Living,Guaynabo,Entire home/apt,0,650
1641184,Peaceful Oasis Near Puertorican/; Private Bedroom,Humacao,Private room,170,650
